103	https://news.iu.edu/stories/2018/11/iub/releases/05-whirlpool-executive-jeff-fettig-poling-chair-kelley-school-of-business.html
104	https://blog.kelley.iu.edu/2018/11/08/kelley-school-report-finds-that-the-number-of-veterans-in-indiana-is-declining/
105	https://news.iu.edu/stories/2018/10/iub/releases/08-people-choose-not-to-believe-facts-alternative-facts.html
108	https://www.mdpi.com/2311-5637/4/2/22
110	https://viewpoints.iu.edu/science-at-work/2016/03/21/craft-brewing-is-a-passion-and-a-business-for-iu-biochemist-and-cancer-researcher-matt-bochman/
111	https://biology.indiana.edu/about/faculty/bochman-matthew-l.html
112	https://www.cardinalspirits.com/events/honey-schnapps-happy-hour
113	https://www.cardinalspirits.com/thedrop/honey-schnapps-how-we-made-it
116	https://news.iu.edu/all-tags?topic=global
117	https://news.iu.edu/stories/2018/10/iu/23-hamburg-iu-partnership.html
119	https://news.iu.edu/stories/2018/11/iub/inside/05-day-of-the-dead-mexico-remixed.html
120	https://news.iu.edu/stories/2018/10/iub/releases/24-international-education-at-the-crossroads-symposium.html
121	https://news.iu.edu/stories/2018/10/iub/30-hamilton-lugar-school-project-go-leadership-meeting.html
122	https://hls.indiana.edu/news-events/hls-news/2018/ushmm-announcement.html
123	https://news.iu.edu/stories/2018/10/iub/25-world-war-i-end-100th-anniversary-events.html
124	https://news.iu.edu/stories/2018/11/iub/inside/09-spea-senior-helping-refugees.html
127	https://news.iu.edu/stories/2018/11/iub/05-international-education-at-the-crossroads-symposium.html
128	https://news.iu.edu/stories/2018/11/iub/inside/12-institute-for-the-study-of-contemporary-antisemitism.html
129	https://news.iu.edu/stories/2018/10/iub/releases/30-state-department-grant-academic-programs-ukraine.html
130	https://college.indiana.edu/
131	https://psych.indiana.edu/directory/faculty/straiker-alex.html
132	https://info.publichealth.indiana.edu/faculty/current/Shao-Kan.shtml
133	https://psych.indiana.edu/index.html
135	https://socialwork.iu.edu
136	https://news.iu.edu/stories/2018/10/iub/releases/04-dream-tech-receives-sttr-grant.html
137	https://research.iu.edu/innovation-commercialization/contact-ico.html
138	https://news.iu.edu/tags/school-of-social-work
139	https://news.iu.edu/tags/awards
140	https://news.iu.edu/tags/school-of-informatics-computing-and-engineering
141	https://www.sice.indiana.edu/all-people/profile.html?profile_id=303
142	https://www.informatics.indiana.edu/hatang/
145	https://socialwork.indiana.edu/FacultyAndStaff/profile.php?id=Keesler_John_jkeesler
146	https://news.iu.edu/tags/top-stories
147	https://www.sice.indiana.edu/index.html
148	https://biology.indiana.edu/
149	https://socialwork.iu.edu/FacultyAndStaff/profile.php?id=Brown_James_jrb2
150	https://news.iu.edu/tags/school-of-public-health
151	https://psych.indiana.edu/directory/faculty/lu-hui-chen.html
152	https://news.iu.edu/tags/iu-innovation-and-commercialization-office
155	https://news.iu.edu/stories/2018/12/iub/05-the-goat-or-who-is-sylvia-wraps-theatre-season.html
158	https://news.iu.edu/stories/2018/11/iub/releases/19-optometry-distinguished-alumni-awards.html
159	https://medicine.iu.edu/news/2018/11/iu-researchers-awarded-2-3-million-to-continue-studies-on-chemotherapy-induced-peripheral-neuropathy/
160	https://news.iu.edu/stories/2018/10/iupui/releases/02-menopausal-hot-flashes-art-exhibit-travels-north-america.html
162	https://news.iu.edu/stories/2018/11/iupui/jagnews/14-xtern-finalist-day-techpoint-internship.html
163	https://news.iu.edu/stories/2018/10/iupui/releases/24-automation-indiana-manufacturing-survey-efficiency-industry.html
164	https://news.iu.edu/stories/2018/09/iu/releases/26-kelley-physician-mba-business-of-medicine-transforming-health-care.html
165	https://news.iu.edu/stories/2018/10/iupui/releases/12-unfairness-venting-co-workers-boss-blowing-off-steam.html
167	https://news.iu.edu/iupui/index.html
168	https://news.iu.edu/stories/2018/10/iupui/releases/11-brian-primack-media-technology-influences-health-care.html
171	https://news.iu.edu/stories/2018/10/iupui/31-summit-for-women-minority-researcher-entrepreneurs.html
172	https://news.iu.edu/stories/2018/11/iupui/releases/30-vemity-adds-new-artificial-intelligence-functionality.html
173	https://www.youtube.com/user/IUPUIocm
174	https://www.twitter.com/IUPUI
175	https://news.iu.edu/tags/star-trak
177	https://news.iu.edu/media
178	https://news.iu.edu/tags/bicentennial-priority-a-community-of-scholars
181	https://news.iu.edu/tags/news-release
184	https://news.iu.edu/stories/2018/11/iub/releases/13-waltzing-nanoparticles-drug-therapies.html
185	https://www.twitter.com/IUNewsroom
189	https://news.iu.edu/rss?cor=iub+iupui
190	https://news.iu.edu/rss?topicOr=arts-and-humanities+campus-life
191	https://news.iu.edu/rss?nfor=faculty-and-staff+students
192	https://news.iu.edu/rss?t=alumni&tor=campus-center+awards
194	https://news.iu.edu/rss?t=alumni+campus-center
195	https://news.iu.edu/rss?topic=arts-and-humanities+campus-life
196	https://news.iu.edu/rss?c=iub+iupui
198	https://news.iu.edu/rss?t=alumni
201	https://news.iu.edu/rss?nf=faculty-and-staff+students
202	https://news.iu.edu/rss?c=iub&t=alumni
203	https://news.iu.edu/rss?tor=alumni+campus-center
204	https://news.iu.edu/rss?nf=faculty-and-staff
205	https://news.iu.edu/rss
206	https://news.iu.edu/rss?topic=arts-and-humanities
207	https://news.iu.edu/rss?topic=campus-center&t=alumni
208	https://news.iu.edu/rss?c=iub
209	https://news.iu.edu/all-tags?topic=law-and-policy
211	https://education.indiana.edu/news-events/_news/2018/2018-11-16-high-impact-practices.html
212	https://news.iu.edu/stories/2018/10/iub/releases/17-branigin-lectures-diplomat-takyiwaa-manuh-journalist-nikole-hannah-jones.html
215	https://news.iu.edu/stories/2018/10/iub/releases/11-stringent-password-policies-prevent-fraud-study.html
217	https://news.iu.edu/stories/2018/10/iub/releases/22-turnout-gap-book-racial-inequality-voting.html
218	https://news.iu.edu/stories/2018/10/iub/releases/15-korean-studies-conference-south-korea-china-relationship.html
219	https://news.iu.edu/stories/2018/10/iub/releases/05-consumers-willing-to-pay-more-for-sustainably-brewed-beer.html
220	https://news.iu.edu/stories/2018/10/iupui/releases/31-opioid-risk-center-for-health-justice-research.html
221	https://news.iu.edu/stories/2018/11/iu/releases/30-big-data-extreme-scale-computing-conference.html
226	https://news.iu.edu/stories/2018/10/iupui/releases/25-mckinney-health-law-review-symposium-immigration-health-policy.html
227	https://news.iu.edu/stories/2018/12/iupui/jagnews/05-christmas-break-schedule.html
228	https://news.iu.edu/stories/2018/12/iupui/jagnews/05-first-energy-challenge-a-campus-success.html
229	https://news.iu.edu/stories/2018/12/iupui/inside/06-avoiding-food-allergies-requires-a-first-course-of-communication.html
230	https://news.iu.edu/stories/2018/12/iupui/inside/06-around-iupui.html
232	https://news.iu.edu/stories/2018/12/iupui/inside/06-moving-home-showcases-dancers.html
237	https://news.iu.edu/stories/2018/12/iupui/jagnews/05-digindy-project-to-impact-iupui-campus.html
238	https://news.iu.edu/stories/2018/12/iupui/jagnews/05-herron-student-interns-at-carmel-christkindlmarkt-festival.html
